id,lat,lon,area,regions1,regions2
6758,42.78,-2.04,311,5,5
6759,42.7,-1.84,952,3,5
6760,42.65,-1.24,277,3,5
6761,42.77,-3.03,1354,3,5
6762,42.78,-0.73,47,3,5
6763,40.59,-0.49,277,3,3
6764,42.88,-3.42,1102,3,5
6765,42.69,-3.38,1049,3,5
6766,41.94,0.11,346,3,3
6767,42.31,0.91,1525,3,3
6768,40.76,0.3,49,3,3
6769,41.32,0.69,82171,3,3
6770,42.59,1.39,60,4,3
6771,42.43,0.49,76,4,3
6772,42.71,1.17,138,4,3
6773,42.28,1.11,1915,3,3
6774,42.14,1.39,69,3,3
6775,42.49,-2.57,10357,3,5
6776,42.83,-1.74,28,5,5
6777,42.71,-1.94,55,5,5
6778,41.02,0.19,114,3,3
6779,40.76,0.12,42,3,3
6780,42.26,-3.05,74,3,5
6781,42.45,-3.36,194,3,5
6782,42.89,-1.56,177,3,5
6783,41.17,0.54,82702,3,3
6784,42.62,-0.98,1481,3,5
6785,42.54,0.33,100,4,3
6786,42.51,0.16,452,3,3
6787,42.92,-4.02,23,5,5
6788,42.19,1.09,341,3,3
6789,41.38,-1.95,442,3,3
6790,42.09,-0.2,135,3,3
6791,42.72,-0.28,179,4,3
6792,42.99,-4.1,59,5,5
6793,42.94,-3.47,468,3,5
6794,42.41,1.85,200,4,3
6795,42.35,0.37,535,3,3
6796,41.63,-1.67,124,3,3
6797,42.91,-1.08,187,4,5
6798,41.42,1.09,339,3,3
6799,37,-2.79,120,3,3
6800,36.95,-4.99,211,3,3
6801,42.9,-8.65,91,5,5
6802,38.91,-2.86,849,3,3
6803,38.85,-6.68,430,3,5
6804,38.92,-4.16,2014,3,3
6805,39.26,-2.5,2001,3,3
6806,39.02,-6.39,230,3,5
6807,37.21,-4,4247,3,3
6808,36.97,-3.65,41,3,3
6809,37.36,-4.47,312,3,3
6810,37.44,-5.63,1383,3,3
6811,37.44,-2.95,1674,3,3
6812,36.88,-3.19,1287,3,3
6813,36.95,-5.03,260,3,3
6814,36.92,-4.41,39,3,3
6815,36.83,-4.16,67,3,3
6816,36.94,-4.1,13,3,3
6817,36.92,-4.21,12,3,3
6818,36.9,-4.27,52,3,3
6819,36.82,-4.17,67,3,3
6820,36.84,-4.24,65,3,3
6821,37.09,-2.45,621,3,3
6822,36.95,-2.57,281,3,3
6823,37.13,-1.92,68,3,3
6824,36.34,-5.43,245,3,3
6825,36.69,-4.94,66,3,3
6826,36.65,-4.72,38,3,3
6827,36.91,-4.27,180,3,3
6828,36.85,-3.11,143,3,3
6829,36.85,-3.72,43,3,3
6830,37.39,-2.01,1850,3,3
6831,41.37,1.81,732,3,3
6832,41.23,1.25,342,3,3
6833,42.2,2.59,129,3,3
6834,41.66,2.48,125,3,3
6835,42.14,2.62,798,3,3
6836,41.95,2.98,298,3,3
6837,41.71,2.21,48,3,3
6838,41.46,1.11,338,3,3
6839,42.14,2.32,744,3,3
6840,41.74,2.21,159,3,3
6841,41.55,1.54,65,3,3
6842,41.82,2.95,55,3,3
6843,42.2,2.32,303,3,3
6844,42.18,2.01,336,4,3
6845,66.11,22.64,23520,1,1
6846,65.47,17.55,6042,1,1
6847,63.83,13.01,156,4,1
6848,62.46,12.52,343,4,1
6849,61.25,13.07,1091,1,1
6850,57.09,16.18,1323,1,2
6851,56.8,13.01,257,1,5
6852,58.84,11.66,623,1,5
6853,58.66,11.39,8.4,1,5
6854,58.57,11.66,619,1,5
6855,58.2,11.79,22.9,1,5
6856,58.21,12.24,276,1,5
6857,59.25,12.15,5.6,1,5
6858,58.45,14.14,168,1,2
6859,68.43,18.86,3331,4,1
6860,55.55,13.71,102,2,5
6861,55.7,13.61,192,2,5
6862,55.68,13.95,262,2,2
6863,55.62,14.01,79.4,2,2
6864,59.23,18.22,4,1,2
6865,56.09,12.68,156,2,5
6866,55.72,13.1,235,2,5
6867,56.19,14.3,210,2,2
6868,55.94,14.1,1.6,2,2
6869,62.53,12.28,225,4,1
6870,62.65,12.55,2.9,4,1
6871,56.13,13.85,204,2,2
6872,55.97,14.19,1.8,2,2
6873,58.66,14.2,45,1,2
6874,58.67,16.08,15423,1,2
6875,58.87,14.35,18.3,1,2
6876,57.41,14.91,8.8,1,2
6877,57.54,15.06,158,1,2
6878,55.52,13.12,52.2,2,5
6879,59.88,17.72,6.2,1,1
6880,59.92,15.11,1.8,1,1
6881,58.92,16.76,2028,1,2
6882,64.96,14.4,424,4,1
6883,63.48,12.25,223,4,1
6884,64.05,14.16,1100,4,1
6885,64.21,19.81,11930,1,1
6886,65.65,15.36,1088,4,1
6887,65.8,14.78,195,4,1
6888,62.71,16.45,164,1,1
6889,62.66,16.17,15,1,1
6890,65.81,21.38,42.6,1,1
6891,66.43,21.6,41.3,1,1
6892,66.19,23.22,494,1,1
6893,67.31,23.52,14321,1,1
6894,67.2,23.5,11191,1,1
6895,65.67,15.02,355,4,1
6896,63.88,20.09,27105,1,1
6897,58.95,11.25,60.4,1,5
6898,57.32,12.49,2156,2,5
6899,57.44,13.08,648,1,5
6900,65.32,20.47,622,1,1
6901,62.62,12.32,109,4,1
6902,58.85,11.59,232,1,5
6903,61.31,13.24,888,1,1
6904,63.47,15.52,2383,1,1
6905,56.69,13.3,55.1,1,5
6906,62.83,15.56,2135,1,1
6907,56.25,15.65,435,1,2
6908,62.14,16.89,658,1,1
6909,67.41,22.55,4414,1,1
6910,67.84,19.96,1483,4,1
6911,64.89,20.91,900,1,1
6912,66.66,18.65,1196,4,1
6913,56.78,16.14,345,1,2
6914,56.21,13,242,2,5
6915,66.17,17.33,1807,1,1
6916,56.61,14.03,1019,1,2
6917,64.53,13.93,346,4,1
6918,66.95,18.1,1697,4,1
6919,66.08,22.13,3765,1,1
6920,57.35,13.82,828,1,2
6921,63.48,12.81,2375,4,1
6922,64.99,20.9,152,1,1
6923,63.2,13.24,735,4,1
6924,63.67,16.68,582,1,1
6925,57.19,14.56,157,1,2
6926,65.68,16.37,422,4,1
6927,63.79,19.68,2877,1,1
6928,57.81,12.34,5.2,1,5
6929,63.34,18.24,1449,1,1
6930,66.13,21.67,1025,1,1
6931,61.3,15.37,2286,1,1
6932,63.25,13.12,164,4,1
6933,57.55,18.4,95.8,1,2
6934,59.73,16.59,166,1,2
6935,59.17,15.07,455,1,2
6936,60.3,15.04,7,1,1
6937,58.07,15.48,345,1,2
6938,61.28,14.06,779,1,1
6939,62.18,14.88,612,1,1
6940,46.89,7.29,3015,2,4
6941,47.55,8.24,14683,2,4
6942,47.69,8.73,11952,2,4
6943,47.27,7.35,149,2,4
6944,46.87,7.51,117,2,4
6945,47.18,8.83,8.9,2,4
6946,47.04,8.69,9.1,4,4
6947,47.5,9.53,24.2,2,4
6948,47.57,8.36,17621,2,4
6949,47.54,8.28,11840,2,4
6950,47.19,7.88,10207,2,4
6951,47.34,8.4,3435,2,4
6952,46.67,7.16,1.6,4,4
6953,46.65,7.15,1.4,4,4
6954,46.99,7.86,446,4,4
6955,46.86,8.61,43.9,4,4
6956,47.04,7.94,59.9,4,4
6957,47.53,8.84,1721,2,4
6958,47.43,9.21,1097,2,4
6959,47.35,8.94,498,2,4
6960,47.1,9.26,84,4,4
6961,47.39,9.42,302,2,4
6962,47.41,9.26,88.2,4,4
6963,46.11,8.99,8.1,4,4
6964,46.93,9.72,618,4,4
6965,46.84,9.94,102,4,4
6966,47.03,9.55,63,4,4
6967,46.68,9.73,43.3,4,4
6968,46.16,6.12,10180,2,4
6969,46.81,6.64,104,2,4
6970,46.42,6.97,5226,4,4
6971,46.56,8.52,38.9,4,4
6972,46.33,7.74,77.8,4,4
6973,46.22,8.07,77.7,4,4
6974,46.95,10.29,1970,4,4
6975,46.71,9.93,26.9,4,4
6976,46.41,10.01,108,4,4
6977,46.48,9.91,66.5,4,4
6978,46.29,9.14,1504,4,4
6979,46.29,10.02,168,4,4
6980,46.43,9.9,14.1,4,4
6981,46.44,8.55,24,4,4
6982,46.82,9.17,13,4,4
6983,46.92,7.72,1,4,4
6984,46.92,7.78,1,4,4
6985,46.65,7.8,26,4,4
6986,46.42,7.61,41,4,4
6987,47.47,9.27,260,2,4
6988,47.38,9.18,16.2,4,4
6989,46.61,9.09,53.7,4,4
6990,46.55,6.57,164,2,4
6991,47,6.77,37.9,2,4
6992,46.24,8.79,924,4,4
6993,46.61,10.23,55.3,4,4
6994,45.95,8.96,73.9,4,4
6995,46.34,6.8,131,4,4
6996,46.3,8.13,19.8,4,4
6997,47.1,8.1,474,2,4
6998,47.5,9.5,49.8,2,4
6999,47.5,9.33,48.5,2,4
7000,46.84,9.49,263,4,4
7001,47.39,9.4,74.2,4,4
7002,47.31,9.21,64.5,4,4
7003,47.49,8.82,78,2,4
7004,47.57,8.67,339,2,4
7005,46.91,8.57,20.6,4,4
7006,47.06,8.83,59.2,4,4
7007,46.96,8.75,282,2,4
7008,47.43,7.58,260,2,4
7009,47.26,7.34,184,2,4
7010,46.61,7.98,380,4,4
7011,46.61,7.91,163,4,4
7012,46.46,7.69,28.8,4,4
7013,46.44,7.41,35.7,4,4
7014,46.58,7.5,342,4,4
7015,46.91,7.31,355,2,4
7016,46.97,7.27,50.1,2,4
7017,46.93,7.07,393,2,4
7018,47.18,7.8,115,2,4
7019,46.7,8.14,560,4,4
7020,46.8,8.51,834,2,4
7021,46.59,8.62,189,4,4
7022,47.56,7.76,884,2,4
7023,46.69,9.67,532,4,4
7024,47.09,7.52,917,2,4
7025,46.58,7.25,633,2,4
7026,46.25,6.2,1999,2,4
7027,47.58,7.59,445,2,5
7028,46.84,6.51,104,2,4
7029,46.26,7.83,911,4,4
7030,45.92,8.92,47.4,4,4
7031,46.73,9.64,182,4,4
7032,46.52,8.56,159,4,4
7033,46.6,6.23,44.4,2,5
7034,47.64,8.98,213,2,4
7035,46.88,7.94,124,4,4
7036,46.67,7.19,13.4,2,4
7037,47.47,9.2,3.2,4,4
7038,46.74,9.48,328,4,4
7039,46.55,8.23,213,4,4
7040,46.96,9.31,106,4,4
7041,46.52,6.61,228,2,4
7042,46.54,6.53,106,2,4
7043,46.85,8.43,21.8,2,4
7044,46.63,6.69,6.9,2,4
7045,47.23,7.91,364,2,4
7046,46.93,6.91,111,2,4
7047,45.89,8.97,34.3,4,4
7048,46.69,7.83,487,4,4
7049,46.21,8.97,119,4,4
7050,46.35,8.53,314,4,4
7051,47.34,7.48,569,2,4
7052,47.39,7.47,214,2,4
7053,46.93,6.71,377,2,4
7054,46.99,8.5,226,2,4
7055,47.58,7.06,212,2,5
7056,47.09,7.91,312,4,4
7057,46.56,7.46,568,4,4
7058,46.44,6.44,120,2,4
7059,46.45,9.06,444,4,4
7060,46.02,7.23,810,4,4
7061,47.46,8.7,410,2,4
7062,47.16,9.05,604,2,4
7063,41.2,29.21,23.1,3,3
7064,40.29,30.02,13221,3,3
7065,39.4,34.59,2899,3,3
7066,41.32,35.77,75229,3,3
7067,41.43,41.78,19690,3,3
7068,39.8,41.64,2537,3,3
7069,36.59,33.26,3493,3,3
7070,38.36,36.88,918,3,3
7071,41.2,26.43,27012,3,3
7072,41.76,26.71,27400,3,3
7073,41.19,26.99,1391,3,3
7074,40.19,27.02,269,3,3
7075,40.35,27.33,2116,3,3
7076,39.56,29.28,1634,3,3
7077,39.99,28,2300,3,3
7078,40.17,28.29,21493,3,3
7079,39.4,29.09,1127,3,3
7080,38.94,27.8,895,3,3
7081,38.8,27.53,3160,3,3
7082,38.74,28.64,686,3,3
7083,38.79,28.42,744,3,3
7084,38.66,28.63,827,3,3
7085,38.59,28.92,3297,3,3
7086,37.95,27.48,3258,3,3
7087,37.32,28.02,940,3,3
7088,36.54,30.2,771,3,3
7089,37.13,29.04,3901,3,3
7090,37.21,31.05,1958,3,3
7091,36.97,31.55,627,3,3
7092,36.61,31.85,872,3,3
7093,39.01,30.37,364,3,3
7094,39.46,30.13,3919,3,3
7095,39.38,31.22,4327,3,3
7096,40.11,31.66,1991,3,3
7097,40.49,30.94,1063,3,3
7098,40.34,33.1,325,3,3
7099,40.92,30.9,1977,3,3
7100,41.69,33.2,1099,3,3
7101,41.12,32.58,5055,3,3
7102,40.83,31.88,769,3,3
7103,40.82,32.08,954,3,3
7104,40.4,36.92,10078,3,3
7105,40.41,35.97,5375,3,3
7106,40.97,33.65,1947,3,3
7107,39.85,37.64,1655,3,3
7108,37.26,32.12,269,3,3
7109,36.36,33.86,9967,3,3
7110,36.25,33.01,312,3,3
7111,37.85,35.89,2616,3,3
7112,36.58,36.24,1761,3,3
7113,40.85,38.53,712,3,3
7114,40.98,41.15,757,3,3
7115,40.81,37.84,1860,3,3
7116,40.36,40.55,4791,3,3
7117,40.75,43.04,2924,3,3
7118,41.13,43.04,2358,3,3
7119,40.8,43.44,4924,3,3
7120,38.85,42.36,333,3,3
7121,41.41,25.98,478,2,3
7122,39.95,32.39,1550,3,3
7123,40.04,30.75,43645,3,3
7124,40.59,30.43,52784,3,3
7125,40.3,29.74,2029,3,3
7126,39.74,31.9,7106,3,3
7127,40.27,29.97,1177,3,3
7128,41.98,34.94,339,3,3
7129,41.51,31.93,13280,3,3
7130,41.24,36.74,36061,3,3
7131,40.45,35.43,3688,3,3
7132,40.71,36.13,21675,3,3
7133,40.16,39.37,1724,3,3
7134,40.05,36.24,1036,3,3
7135,40.25,38.14,8560,3,3
7136,38.95,35.37,15499,3,3
7137,39.88,33.53,30118,3,3
7138,39.48,34.66,8674,3,3
7139,41.62,34.31,4184,3,3
7140,40.74,34.47,57848,3,3
7141,37.7,31.91,3110,3,3
7142,37.28,33.3,267,3,3
7143,38.93,33.48,654,3,3
7144,37.01,32.96,2687,3,3
7145,36.61,34.03,1009,3,3
7146,36.72,33.45,4303,3,3
7147,37.34,35.32,13869,3,3
7148,38.33,35.52,6314,3,3
7149,36.24,36.15,22798,3,3
7150,41.24,28.52,260,3,3
7151,36.87,35.79,20637,3,3
7152,37.98,36.52,737,3,3
7153,37.34,35.93,628,3,3
7154,38.08,37.06,1388,3,3
7155,37.49,36.91,3474,3,3
7156,37.3,36.34,14716,3,3
7157,40.87,39.62,714,3,3
7158,40.83,40.57,841,3,3
7159,40.79,41.56,7257,3,3
7160,41.39,42.13,252,3,3
7161,41.09,42.09,544,3,3
7162,40.86,42.29,3560,3,3
7163,40.24,43.26,8805,3,3
7164,39.55,44.36,1763,3,3
7165,39.01,43.66,1369,3,3
7166,39.95,28.57,9704,3,3
7167,39.96,28.03,6422,3,3
7168,39.56,28.06,1392,3,3
7169,38.97,27.23,2898,3,3
7170,39.82,26.33,1596,3,3
7171,39.64,27.3,181,3,3
7172,38.57,27.41,15734,3,3
7173,37.57,28.34,3110,3,3
7174,37.87,27.74,19643,3,3
7175,38.03,28.85,12791,3,3
7176,38.07,29.68,3914,3,3
7177,38.46,29.68,1270,3,3
7178,36.78,29.45,548,3,3
7179,36.39,29.18,2469,3,3
7180,56.38,-4.72,249,5,5
7181,55.47,-3.75,110,5,5
7182,55.68,-4.44,383,5,5
7183,56.83,-2.45,734,5,5
7184,55.58,-3.18,174,5,5
7185,57.54,-4.6,969,5,5
7186,53.02,-2.62,92.7,5,5
7187,54.63,-3.44,662,5,5
7188,54.37,-2.41,10.2,5,5
7189,52.15,-0.57,1462,5,5
7190,50.45,-4.15,910,5,5
7191,51,-0.99,37.2,5,5
7192,50.96,-1.69,1033,5,5
7193,50.96,0.39,16.9,5,5
7194,51.19,-0.3,141,5,5
7195,51.1,0.28,53.7,5,5
7196,51.92,-4.12,1098,5,5
7197,54.98,-6.62,5126,5,5
7198,54.02,-0.36,240,5,5
7199,50.68,-1.17,22.5,5,5
7200,57.41,-3.38,538,5,5
7201,57.06,-2.5,1385,5,5
7202,56.59,-3.48,4586,5,5
7203,56.35,-4.1,99.5,5,5
7204,56.17,-3.77,162,5,5
7205,55.51,-2.76,1485,5,5
7206,55.54,-2.68,140,5,5
7207,55.4,-1.8,569,5,5
7208,54.99,-2.12,756,5,5
7209,54.64,-1.87,74.9,5,5
7210,54.55,-1.16,197,5,5
7211,54.53,-2.14,86.1,5,5
7212,54.04,-0.22,57.2,5,5
7213,53.85,-2.06,283,5,5
7214,54.23,-1.04,59.2,5,5
7215,54.09,-1.4,1345,5,5
7216,52.98,-1.93,83,5,5
7217,52.89,-1.41,1046,5,5
7218,53.32,-0.07,55.2,5,5
7219,52.32,-0.41,74.3,5,5
7220,52.34,-0.32,137,5,5
7221,52.08,-0.94,139,5,5
7222,52.48,0.55,98.8,5,5
7223,52.04,0.83,25.7,5,5
7224,51.82,0.7,239,5,5
7225,51.88,-0.03,134,5,5
7226,51.82,-0.1,21.4,5,5
7227,51.39,-0.16,10014,5,5
7228,51.77,-1.76,106,5,5
7229,51.32,-1.7,100,5,5
7230,51.12,0.45,275,5,5
7231,51.16,1.14,348,5,5
7232,51.07,-0.38,91.6,5,5
7233,51.11,-1.17,75.1,5,5
7234,51.04,-1.36,363,5,5
7235,51.22,-1.69,85.8,5,5
7236,50.77,-2.48,12.4,5,5
7237,50.77,-3.39,201,5,5
7238,50.49,-3.7,21.5,5,5
7239,50.46,-4.22,37.2,5,5
7240,50.39,-4.93,41,5,5
7241,50.87,-3.97,665,5,5
7242,51.07,-2.68,134,5,5
7243,51.1,-3.19,15.7,5,5
7244,51.4,-2.57,72.6,5,5
7245,52.34,-2.47,4311,5,5
7246,52.27,-2.49,1131,5,5
7247,51.82,-2.34,292,5,5
7248,52.69,-2.76,178,5,5
7249,52.48,-2.37,40.8,5,5
7250,52.32,-3.07,202,5,5
7251,52.38,-3.57,175,5,5
7252,51.9,-2.8,354,5,5
7253,51.58,-3.52,106,5,5
7254,52.01,-4.56,899,5,5
7255,52.6,-4.02,469,5,5
7256,52.93,-3.99,68.6,5,5
7257,53.32,-3.43,62.9,5,5
7258,52.89,-3.57,53.9,5,5
7259,53.32,-2.41,404,5,5
7260,52.92,-2.54,208,5,5
7261,53.86,-2.43,1167,5,5
7262,54.26,-2.41,218,5,5
7263,54.26,-2.81,209,5,5
7264,54.38,-3.06,85.7,5,5
7265,54.9,-2.73,159,5,5
7266,55.14,-3.49,76.1,5,5
7267,55.11,-3.86,795,5,5
7268,55.41,-4.05,155,5,5
7269,55.03,-4.55,367,5,5
7270,56.36,-4.53,80.3,5,5
7271,55.98,-5.17,30.8,5,5
7272,57.8,-5.54,442,5,5
7273,54.52,-7.45,275,5,5
7274,54.99,-6.7,100,5,5
7275,55.09,-6.59,302,5,5
7276,57.52,-1.93,322,5,5
7277,57.43,-1.99,524,5,5
7278,57.26,-2.02,1293,5,5
7279,57.15,-2.8,495,5,5
7280,57.33,-2.33,196,5,5
7281,57.07,-2.38,1843,5,5
7282,57.14,-3.03,109,5,5
7283,57.12,-3.03,151,5,5
7284,57.04,-3.47,287,5,5
7285,56.97,-2.52,230,5,5
7286,56.77,-2.38,123,5,5
7287,56.39,-3.06,306,5,5
7288,56.75,-3.69,1153,5,5
7289,56.54,-3.31,365,5,5
7290,56.66,-3.85,390,5,5
7291,56.35,-3.53,175,5,5
7292,56.55,-3.82,607,5,5
7293,56.43,-3.73,588,5,5
7294,56.27,-3.57,782,5,5
7295,55.95,-3.89,121,5,5
7296,56.06,-3.58,195,5,5
7297,55.95,-3.53,368,5,5
7298,56.04,-3.34,107,5,5
7299,55.83,-3.33,16.2,5,5
7300,55.94,-2.99,162,5,5
7301,55.85,-2.67,64,5,5
7302,58.19,-3.74,554,5,5
7303,57.96,-4.03,435,5,5
7304,54.66,-7.51,158,5,5
7305,54.81,-7.38,149,5,5
7306,54.72,-7.65,337,5,5
7307,54.69,-7.53,441,5,5
7308,54.8,-7.32,1821,5,5
7309,55.04,-6.88,363,5,5
7310,54.97,-7.14,271,5,5
7311,54.4,-6.84,970,5,5
7312,55.01,-6.47,243,5,5
7313,54.64,-6.75,433,5,5
7314,54.34,-6.31,316,5,5
7315,54.69,-6.04,278,5,5
7316,54.85,-6.33,126,5,5
7317,54.67,-6.68,302,5,5
7318,54.37,-6.93,183,5,5
7319,54.45,-6.43,171,5,5
7320,54.5,-6.48,166,5,5
7321,54.56,-6.28,44.6,5,5
7322,54.78,-6.27,178,5,5
7323,54.17,-6.12,102,5,5
7324,54.67,-6.42,55.3,5,5
7325,54.37,-6.67,94.1,5,5
7326,54.64,-6.02,22.5,5,5
7327,54.73,-6.24,29.4,5,5
7328,54.7,-6.24,711,5,5
7329,54.5,-6.04,487,5,5
7330,54.5,-6.12,73.5,5,5
7331,54.33,-6.17,84.6,5,5
7332,54.5,-6.17,192,5,5
7333,54.46,-5.71,187,5,5
7334,54.6,-5.64,61.8,5,5
7335,54.27,-6.49,121,5,5
7336,55.63,-3.05,696,5,5
7337,55.62,-2.3,1114,5,5
7338,55.71,-2,4328,5,5
7339,55.61,-2.92,230,5,5
7340,55.44,-2.89,322,5,5
7341,55.71,-2.77,206,5,5
7342,55.69,-2.63,241,5,5
7343,55.87,-2.27,119,5,5
7344,55.4,-3.09,37.5,5,5
7345,55.81,-2.12,498,5,5
7346,55.8,-2.08,158,5,5
7347,55.14,-1.62,269,5,5
7348,55.26,-1.78,287,5,5
7349,55.27,-2,348,5,5
7350,54.9,-1.94,2172,5,5
7351,54.92,-2.35,323,5,5
7352,54.93,-1.89,241,5,5
7353,55.06,-2.39,343,5,5
7354,55.2,-2.67,58.8,5,5
7355,54.28,-7.43,315,5,5
7356,54.28,-7.72,165,5,5
7357,54.74,-1.71,659,5,5
7358,54.82,-2.17,171,5,5
7359,54.83,-1.4,177,5,5
7360,54.58,-1.42,817,5,5
7361,54.73,-2.48,11.4,5,5
7362,54.71,-2.33,25.1,5,5
7363,54.62,-1.38,148,5,5
7364,54.73,-1.31,70.1,5,5
7365,53.95,-0.52,243,5,5
7366,53.99,-1.51,483,5,5
7367,53.93,-1.46,762,5,5
7368,53.78,-1.31,1969,5,5
7369,53.36,-1.36,374,5,5
7370,54.09,-1.33,917,5,5
7371,54.06,-1.05,3331,5,5
7372,53.46,-0.94,1246,5,5
7373,53.47,-1.3,119,5,5
7374,53.27,-1.49,350,5,5
7375,53.25,-1.4,166,5,5
7376,53.76,-1.71,339,5,5
7377,53.58,-1.43,310,5,5
7378,54.11,-1.92,22.2,5,5
7379,54.31,-1.81,510,5,5
7380,53.97,-0.91,1571,5,5
7381,53.93,-1.86,428,5,5
7382,53.98,-1.66,8.1,5,5
7383,54.04,-1.4,514,5,5
7384,53.58,-1.85,97.4,5,5
7385,54.23,-0.43,12.9,5,5
7386,53.79,-1.4,928,5,5
7387,53.74,-1.57,856,5,5
7388,53.98,-1.81,43.4,5,5
7389,54.2,-0.81,460,5,5
7390,53.94,-1.37,812,5,5
7391,54.45,-1.66,500,5,5
7392,52.43,-1.9,410,5,5
7393,52.86,-1.76,398,5,5
7394,52.98,-0.92,7459,5,5
7395,52.76,-1.65,1253,5,5
7396,53.42,-1.01,527,5,5
7397,52.82,-1.84,880,5,5
7398,53.19,-0.66,8262,5,5
7399,53.13,-1.89,154,5,5
7400,52.75,-0.95,410,5,5
7401,52.65,-1.45,366,5,5
7402,53.02,-1.64,149,5,5
7403,53.29,-1.81,8,5,5
7404,52.5,-1.87,74,5,5
7405,53.06,-2,53.2,5,5
7406,53.23,-1.68,332,5,5
7407,53.1,-1.6,139,5,5
7408,52.81,-2.06,163,5,5
7409,52.99,-1.49,50.4,5,5
7410,52.66,-1.33,94,5,5
7411,53,-0.88,69,5,5
7412,52.42,-1.54,130,5,5
7413,52.82,-1.52,1167,5,5
7414,52.56,-1.62,794,5,5
7415,52.66,-2.13,169,5,5
7416,52.66,-1.25,183,5,5
7417,53.3,-0.98,232,5,5
7418,53.18,-1.22,31.5,5,5
7419,53.26,0.03,77.4,5,5
7420,53.48,-0.48,66.6,5,5
7421,53.33,-0.44,27.2,5,5
7422,52.94,-0.58,298,5,5
7423,53.24,0.17,61.6,5,5
7424,52.84,-0.81,127,5,5
7425,53.31,0,62.5,5,5
7426,52.96,-0.48,11.9,5,5
7427,52.83,-0.67,50.5,5,5
7428,57.99,-4.55,334,5,5
7429,52.77,-0.17,340,5,5
7430,52.7,-0.61,149,5,5
7431,52.55,-0.71,68.9,5,5
7432,52.55,-0.82,252,5,5
7433,52.91,-0.48,4.4,5,5
7434,52.71,-0.81,24.5,5,5
7435,52.4,-0.62,196,5,5
7436,52.24,-1.07,107,5,5
7437,52.59,0.65,152,5,5
7438,52.31,0.63,208,5,5
7439,52.35,0.67,271,5,5
7440,52.37,0.9,313,5,5
7441,52.13,0.14,303,5,5
7442,52.09,-0.26,546,5,5
7443,52.39,0.28,102,5,5
7444,52.07,0.03,197,5,5
7445,51.99,-0.52,120,5,5
7446,52.1,-0.68,66.6,5,5
7447,52.84,0.41,59,5,5
7448,52.1,-0.15,109,5,5
7449,52.44,0.59,695,5,5
7450,52.19,-0.48,1655,5,5
7451,52.8,0.33,47.7,5,5
7452,51.94,-0.81,215,5,5
7453,52.8,1.29,165,5,5
7454,52.7,1.16,73.2,5,5
7455,52.39,1.22,370,5,5
7456,52.34,1.33,133,5,5
7457,52.76,1.43,49.3,5,5
7458,52.9,0.56,80,5,5
7459,52.28,1.45,63.9,5,5
7460,52.15,0.82,128,5,5
7461,51.96,0.94,53.9,5,5
7462,51.88,0.9,580,5,5
7463,51.97,0.47,28.3,5,5
7464,52.01,0.6,34.5,5,5
7465,52.08,0.39,76.2,5,5
7466,51.59,0.08,304,5,5
7467,51.75,0.5,77.8,5,5
7468,51.83,0.68,192,5,5
7469,51.75,0.72,60.7,5,5
7470,51.89,0.86,249,5,5
7471,51.88,0.44,72.6,5,5
7472,51.52,0.09,47.9,5,5
7473,51.5,0.2,49.7,5,5
7474,51.76,0.51,132,5,5
7475,51.68,0.63,71.8,5,5
7476,51.64,0.82,10.4,5,5
7477,51.67,0.19,1056,5,5
7478,51.93,-0.11,135,5,5
7479,51.86,-0.2,149,5,5
7480,51.72,-0.23,42.2,5,5
7481,51.8,0.06,54.6,5,5
7482,51.69,-1.32,3510,5,5
7483,51.39,-0.13,121,5,5
7484,51.39,-0.11,43.5,5,5
7485,51.62,-1.24,363,5,5
7486,51.44,-1.09,351,5,5
7487,51.75,-1.26,1627,5,5
7488,51.57,-0.66,744,5,5
7489,51.23,-0.86,400,5,5
7490,51.44,-0.19,69.1,5,5
7491,51.67,-0.44,133,5,5
7492,51.25,-1,44.6,5,5
7493,51.44,-0.92,1054,5,5
7494,51.35,-1.48,235,5,5
7495,51.94,-1.32,553,5,5
7496,51.39,-1.14,165,5,5
7497,51.48,-0.63,137,5,5
7498,51.46,-1.1,146,5,5
7499,51.53,-0.92,170,5,5
7500,51.19,-0.67,59,5,5
7501,51.76,-1.31,430,5,5
7502,51.72,-1.71,125,5,5
7503,51.29,-0.53,16,5,5
7504,51.34,-1.87,143,5,5
7505,51.68,-1.78,76.9,5,5
7506,51.65,-0.21,29,5,5
7507,51.34,-0.58,50.2,5,5
7508,51.43,-0.18,120,5,5
7509,51.64,-1.4,235,5,5
7510,51.55,-0.38,106,5,5
7511,51.25,0.46,1264,5,5
7512,50.94,0.42,206,5,5
7513,51.09,0.01,254,5,5
7514,51.12,0.41,137,5,5
7515,51.27,0.13,225,5,5
7516,51.42,0.26,192,5,5
7517,51.37,0.3,101,5,5
7518,51.41,0.22,119,5,5
7519,50.93,0.34,27.5,5,5
7520,51.44,0.09,118,5,5
7521,51.2,0.95,72.5,5,5
7522,57.6,-4.34,202,5,5
7523,51.2,1.23,49.5,5,5
7524,57.58,-4.91,120,5,5
7525,57.52,-4.83,116,5,5
7526,51.04,0.22,181,5,5
7527,50.95,0.19,87.8,5,5
7528,50.94,-0.71,154,5,5
7529,50.93,-0.31,93.3,5,5
7530,50.87,0.28,18.7,5,5
7531,50.85,-0.15,34.6,5,5
7532,51.07,-0.67,52,5,5
